CustomerID,Recency,Frequency,Monetary,Recency_log,Frequency_log,Monetary_log,Recency_scaled,Frequency_scaled,Monetary_scaled,Cluster
12414.0,189,2,319.61,5.247024072160486,1.0986122886681098,5.770225431204915,0.5740288865586801,-0.006076131156111717,-0.4131294267062783,3
12415.0,71,10,44582.79,4.276666119016055,2.3978952727983707,10.705125619028339,-0.14214587057077066,2.4552828078148976,3.8289326827466916,0
12417.0,182,4,1572.48,5.209486152841421,1.6094379124341003,7.361045005905729,0.5463239451354044,0.9616308508248114,0.9543461419922705,1
12420.0,154,1,600.39,5.043425116919247,0.6931471805599453,6.3992436425478765,0.4237622433584039,-0.7741883749649034,0.12757742022809632,3
12422.0,216,1,147.7,5.37989735354046,0.6931471805599453,5.001930853466109,0.6720962953050397,-0.7741883749649034,-1.0735588564981369,3
12423.0,90,3,548.92,4.51085950651685,1.3862943611198906,6.309772813101524,0.030701058617782478,0.5389081788515271,0.05066789803913751,1
12427.0,62,2,586.08,4.143134726391533,1.0986122886681098,6.375161096742998,-0.24069899972494663,-0.006076131156111717,0.10687595694214903,1
12428.0,33,6,6580.52,3.5263605246161616,1.9459101490553132,8.792021000681784,-0.6959105149485876,1.5990431447121,2.184419459777776,0
12429.0,455,1,1281.5,6.1224928095143865,0.6931471805599453,7.1565665770449245,1.220170455571547,-0.7741883749649034,0.7785755767818175,3
12431.0,3,7,3055.05,1.3862943611198906,2.0794415416798357,8.024878511409112,-2.275390911761259,1.8520047326679574,1.5249803703459888,0
12433.0,90,5,9033.92,4.51085950651685,1.791759469228055,9.10885234853223,0.030701058617782478,1.3070204226603186,2.4567690929313657,0
12436.0,336,1,509.01,5.820082930352362,0.6931471805599453,6.234430333369278,0.9969761992039964,-0.7741883749649034,-0.014096832014167645,3
12437.0,10,7,2040.81,2.3978952727983707,2.0794415416798357,7.621591948362259,-1.528776701112921,1.8520047326679574,1.1783134504002146,0
12441.0,486,1,173.55,6.18826412308259,0.6931471805599453,5.162211233551045,1.2687131138433259,-0.7741883749649034,-0.9357811302282744,3
12442.0,182,1,172.06,5.209486152841421,0.6931471805599453,5.153638355178593,0.5463239451354044,-0.7741883749649034,-0.9431504145356776,3
12444.0,1,2,1636.08,0.6931471805599453,1.0986122886681098,7.400669446060975,-2.7869696668833854,-0.006076131156111717,0.9884074866584925,2
12447.0,68,1,476.49,4.23410650459726,0.6931471805599453,6.168543217293113,-0.17355708477387338,-0.7741883749649034,-0.07073368949255616,3
12449.0,93,3,2724.58,4.543294782270004,1.3862943611198906,7.910436528485963,0.05463998307310084,0.5389081788515271,1.4266055337714172,1
12450.0,187,1,96.0,5.236441962829949,0.6931471805599453,4.574710978503383,0.5662187381952272,-0.7741883749649034,-1.440798957616361,3
12451.0,215,2,4927.87,5.375278407684165,1.0986122886681098,8.502865031839406,0.6686872724634108,-0.006076131156111717,1.9358597052816218,1
12455.0,187,3,477.46,5.236441962829949,1.3862943611198906,6.170572612832435,0.5662187381952272,0.5389081788515271,-0.06898921207765435,1
12457.0,245,1,196.35,5.5053315359323625,0.6931471805599453,5.284978802108856,0.7646732611753665,-0.7741883749649034,-0.8302495832815351,3
12461.0,126,2,826.88,4.844187086458591,1.0986122886681098,6.718868216346018,0.2767141899944595,-0.006076131156111717,0.4023281228065748,1
12462.0,100,1,762.11,4.61512051684126,0.6931471805599453,6.637402188652131,0.10765111968049784,-0.7741883749649034,0.33229956374055913,3
12463.0,7,1,350.57,2.0794415416798357,0.6931471805599453,5.862408837938621,-1.7638121566391332,-0.7741883749649034,-0.3338881610388931,2
12464.0,284,1,213.9,5.652489180268651,0.6931471805599453,5.370172803648464,0.8732832744707352,-0.7741883749649034,-0.7570164413477675,3
12468.0,219,1,508.95,5.393627546352362,0.6931471805599453,6.234312681696527,0.6822298933968988,-0.7741883749649034,-0.014197965914367162,3
12471.0,152,12,10309.97,5.030437921392435,2.5649493574615367,9.2409636559996,0.41417701599764817,2.771749712715178,2.5703325593253648,0
12472.0,153,2,1899.38,5.0369526024136295,1.0986122886681098,7.549809145157198,0.41898519022140823,-0.006076131156111717,1.1166086340925083,1
12473.0,61,3,1726.51,4.127134385045092,1.3862943611198906,7.454436344337082,-0.2525080857850369,0.5389081788515271,1.0346257511094459,1
12474.0,4,3,1179.64,1.6094379124341003,1.3862943611198906,7.073811943310057,-2.1106993377399443,0.5389081788515271,0.7074393262423361,2
12476.0,220,1,311.2,5.3981627015177525,0.6931471805599453,5.743644008081332,0.6855770743403773,-0.7741883749649034,-0.4359789360289023,3
12477.0,39,2,3415.19,3.6888794541139363,1.0986122886681098,8.136281173970591,-0.575963072373566,-0.006076131156111717,1.6207425936449085,1
12478.0,182,1,680.99,5.209486152841421,0.6931471805599453,6.525014994979364,0.5463239451354044,-0.7741883749649034,0.23569103312764877,3
12480.0,30,2,1952.93,3.4339872044851463,1.0986122886681098,7.577598008010165,-0.7640868409071632,-0.006076131156111717,1.1404960639668194,1
12481.0,163,3,2070.23,5.099866427824199,1.3862943611198906,7.635897912689325,0.4654188732633121,0.5389081788515271,1.19061092084567,1
12483.0,36,4,1185.46,3.6109179126442243,1.6094379124341003,7.078729362707452,-0.6335027543502829,0.9616308508248114,0.7116663617867325,1
12484.0,153,3,2017.24,5.0369526024136295,1.3862943611198906,7.609981123475286,0.41898519022140823,0.5389081788515271,1.168332733782267,1
12489.0,163,1,334.93,5.099866427824199,0.6931471805599453,5.816902804925467,0.4654188732633121,-0.7741883749649034,-0.37300534903652033,3
12490.0,97,4,2463.06,4.584967478670572,1.6094379124341003,7.809565675006289,0.08539660554102044,0.9616308508248114,1.3398965003141394,1
12491.0,334,1,460.4,5.814130531825066,0.6931471805599453,6.134265345739653,0.9925830187742288,-0.7741883749649034,-0.10019910005312153,3
12492.0,154,1,136.82,5.043425116919247,0.6931471805599453,4.925948485929061,0.4237622433584039,-0.7741883749649034,-1.1388736369491679,3
12494.0,338,2,210.82,5.82600010738045,1.0986122886681098,5.355736857415523,1.0013433843311454,-0.006076131156111717,-0.7694256448165556,3
12500.0,71,3,745.03,4.276666119016055,1.3862943611198906,6.614765813872392,-0.14214587057077066,0.5389081788515271,0.31284123548795456,1
12501.0,163,1,2169.39,5.099866427824199,0.6931471805599453,7.682662153888476,0.4654188732633121,-0.7741883749649034,1.230809670185671,1
12502.0,189,4,3021.07,5.247024072160486,1.6094379124341003,8.013697306032318,0.5740288865586801,0.9616308508248114,1.515368956566245,1
12504.0,91,1,449.4,4.5217885770490405,0.6931471805599453,6.110136076825481,0.03876728243619778,-0.7741883749649034,-0.12094072673124015,3
12507.0,157,1,46.75,5.062595033026967,0.6931471805599453,3.865979066926739,0.43791064083188236,-0.7741883749649034,-2.0500280551526755,3
12508.0,61,1,275.19,4.127134385045092,0.6931471805599453,5.62108903467167,-0.2525080857850369,-0.7741883749649034,-0.541327735242497,3
12512.0,245,2,138.03,5.5053315359323625,1.0986122886681098,4.9346897371814515,0.7646732611753665,-0.006076131156111717,-1.1313596185666954,3
12516.0,5,1,583.2,1.791759469228055,0.6931471805599453,6.37024338995364,-1.9761365238492044,-0.7741883749649034,0.10264867435434573,2
12517.0,30,4,2085.64,3.4339872044851463,1.6094379124341003,7.6433103957916595,-0.7640868409071632,0.9616308508248114,1.1969827242274205,1
12518.0,1,3,1207.16,0.6931471805599453,1.3862943611198906,7.096853820055116,-2.7869696668833854,0.5389081788515271,0.7272462257845153,2
12519.0,154,1,340.84,5.043425116919247,0.6931471805599453,5.83434279133577,0.4237622433584039,-0.7741883749649034,-0.35801385929513446,3
12520.0,38,1,987.42,3.6635616461296463,0.6931471805599453,6.89610770863252,-0.594648934560239,-0.7741883749649034,0.5546839772132002,1
12523.0,10,3,398.7,2.3978952727983707,1.3862943611198906,5.990714265717278,-1.528776701112921,0.5389081788515271,-0.22359624572113782,2
12524.0,71,4,2962.6,4.276666119016055,1.6094379124341003,7.994160024542502,-0.14214587057077066,0.9616308508248114,1.4985746226637755,1
12526.0,90,2,797.38,4.51085950651685,1.0986122886681098,6.682584674583294,0.030701058617782478,-0.006076131156111717,0.3711386292301524,1
12528.0,130,2,552.64,4.875197323201151,1.0986122886681098,6.3165146560285015,0.2996013613683453,-0.006076131156111717,0.05646321614891073,1
12530.0,31,3,1244.68,3.4657359027997265,1.3862943611198906,7.127436844533169,-0.7406546463948805,0.5389081788515271,0.7535355293961541,1
12532.0,91,1,349.83,4.5217885770490405,0.6931471805599453,5.860301775655642,0.03876728243619778,-0.7741883749649034,-0.33569940113143615,3
12534.0,337,1,1089.18,5.823045895483019,0.6931471805599453,6.9940980992041535,0.9991630219387977,-0.7741883749649034,0.6389169519671964,3
12535.0,93,2,716.35,4.543294782270004,1.0986122886681098,6.575563866544399,0.05463998307310084,-0.006076131156111717,0.27914306753165435,1
12536.0,31,1,4279.71,3.4657359027997265,0.6931471805599453,8.361874162668443,-0.7406546463948805,-0.7741883749649034,1.8146633282272813,1
12538.0,61,1,363.95,4.127134385045092,0.6931471805599453,5.899760357897641,-0.2525080857850369,-0.7741883749649034,-0.3017806286637511,3
12539.0,71,1,1715.85,4.276666119016055,0.6931471805599453,7.448246495403878,-0.14214587057077066,-0.7741883749649034,1.0293049294872436,1
12540.0,40,8,5047.38,3.713572066704308,2.1972245773362196,8.526822678725411,-0.5577386369809405,2.0751326664691105,1.9564538049024294,0
12541.0,61,2,757.44,4.127134385045092,1.0986122886681098,6.631263692166003,-0.2525080857850369,-0.006076131156111717,0.3270228849098374,1
12544.0,275,1,372.7,5.62040086571715,0.6931471805599453,5.923453336491439,0.8496004254703785,-0.7741883749649034,-0.281414039081894,3
12547.0,252,1,159.4,5.53338948872752,0.6931471805599453,5.077670695432414,0.785381493084536,-0.7741883749649034,-1.0084525521043841,3
12552.0,334,1,120.0,5.814130531825066,0.6931471805599453,4.795790545596741,0.9925830187742288,-0.7741883749649034,-1.2507579802820978,3
12553.0,1,4,1356.57,0.6931471805599453,1.6094379124341003,7.213451615856174,-2.7869696668833854,0.9616308508248114,0.8274742086794558,2
12556.0,34,1,312.9,3.5553480614894135,0.6931471805599453,5.749074463847908,-0.6745162015277419,-0.7741883749649034,-0.4313108921439837,3
12557.0,40,3,8183.46,3.713572066704308,1.3862943611198906,9.009992513285521,-0.5577386369809405,0.5389081788515271,2.3717887396748614,0
12558.0,302,1,269.96,5.713732805509369,0.6931471805599453,5.601971208509516,0.9184842627146785,-0.7741883749649034,-0.5577615034831781,3
12559.0,312,1,75.6,5.746203190540153,0.6931471805599453,4.338597076746545,0.9424490996472412,-0.7741883749649034,-1.6437635157707884,3
12560.0,243,1,697.7,5.497168225293202,0.6931471805599453,6.549221465558405,0.7586483123454756,-0.7741883749649034,0.25649902269961783,3
12561.0,70,1,238.85,4.2626798770413155,0.6931471805599453,5.480013727948073,-0.1524684462934248,-0.7741883749649034,-0.6625966951919342,3
12562.0,217,2,1304.37,5.384495062789089,1.0986122886681098,7.174241804475418,0.6754896444230828,-0.006076131156111717,0.7937692807484891,1
12567.0,127,6,4643.61,4.852030263919617,1.9459101490553132,8.44346268647434,0.2825028638493717,1.5990431447121,1.884797185494991,0
12569.0,1,18,2534.95,0.6931471805599453,2.9444389791664403,7.838323599274424,-2.7869696668833854,3.490654049983437,1.3646169396829806,0
12571.0,64,1,248.35,4.174387269895637,0.6931471805599453,5.518857531992132,-0.21763299332885333,-0.7741883749649034,-0.6292063887924456,3
12572.0,333,1,487.68,5.811140992976701,0.6931471805599453,6.191707878535859,0.9903765832503902,-0.7741883749649034,-0.05082124385107526,3
12576.0,131,4,1076.63,4.882801922586371,1.6094379124341003,6.982519464352291,0.3052139521655124,0.9616308508248114,0.6289639060463342,1
12577.0,244,2,461.91,5.501258210544727,1.0986122886681098,6.137532650741885,0.7616669346844612,-0.006076131156111717,-0.09739051016832673,3
12580.0,160,1,415.7,5.081404364984463,0.6931471805599453,6.032366538428407,0.4517929084041481,-0.7741883749649034,-0.18779176718751736,3
12583.0,1,9,5093.27,0.6931471805599453,2.302585092994046,8.535871657668334,-2.7869696668833854,2.2747274046412427,1.9642323473738106,0
12584.0,158,4,835.94,5.0689042022202315,1.6094379124341003,6.729752383332199,0.4425671366126743,0.9616308508248114,0.41168420106707604,1
12587.0,302,1,144.0,5.713732805509369,0.6931471805599453,4.976733742420574,0.9184842627146785,-0.7741883749649034,-1.095218405012954,3
12589.0,30,1,515.18,3.4339872044851463,0.6931471805599453,6.2464555418613115,-0.7640868409071632,-0.7741883749649034,-0.0037599094096949027,3
12590.0,6,2,9864.26,1.9459101490553132,1.0986122886681098,9.196774773912752,-1.8623652857933086,-0.006076131156111717,2.5323476001113505,2
12592.0,67,2,437.6,4.219507705176107,1.0986122886681098,6.083587835983788,-0.18433175982646136,-0.006076131156111717,-0.14376171241704194,1
12593.0,220,2,321.8,5.3981627015177525,1.0986122886681098,5.777032936395794,0.6855770743403773,-0.006076131156111717,-0.4072776650229548,3
12594.0,64,3,850.83,4.174387269895637,1.3862943611198906,6.747386976404022,-0.21763299332885333,0.5389081788515271,0.42684297555864203,1
12596.0,37,1,269.95,3.6375861597263857,0.6931471805599453,5.601934302012123,-0.6138201977068869,-0.7741883749649034,-0.55779322847218,3
12597.0,96,1,912.66,4.574710978503383,0.6931471805599453,6.817458511000978,0.077826773715113,-0.7741883749649034,0.4870767777738134,1
12598.0,30,4,1200.32,3.4339872044851463,1.6094379124341003,7.091176231219393,-0.7640868409071632,0.9616308508248114,0.7223657452162354,1
12599.0,34,4,636.3,3.5553480614894135,1.6094379124341003,6.457240502320248,-0.6745162015277419,0.9616308508248114,0.177431778359734,1
12600.0,30,3,884.02,3.4339872044851463,1.3862943611198906,6.785610243622635,-0.7640868409071632,0.5389081788515271,0.4596998657481656,1
12601.0,40,3,325.46,3.713572066704308,1.3862943611198906,5.788307429725889,-0.5577386369809405,0.5389081788515271,-0.39758606050441,1
12602.0,1,1,153.12,0.6931471805599453,0.6931471805599453,5.037731519757957,-2.7869696668833854,-0.7741883749649034,-1.0427844448201573,2
12607.0,62,1,1579.51,4.143134726391533,0.6931471805599453,7.3655028587473295,-0.24069899972494663,-0.7741883749649034,0.9581781320851057,1
12609.0,188,1,512.8,5.241747015059643,0.6931471805599453,6.241834084675783,0.5701341433092347,-0.7741883749649034,-0.007732534522876253,3
12610.0,217,1,946.75,5.384495062789089,0.6931471805599453,6.854090754396444,0.6754896444230828,-0.7741883749649034,0.5185660168217678,3
12614.0,161,1,315.6,5.087596335232384,0.6931471805599453,5.757639147446912,0.4563629052533389,-0.7741883749649034,-0.4239486521002166,3
12615.0,152,2,1079.8,5.030437921392435,1.0986122886681098,6.985456786645989,0.41417701599764817,-0.006076131156111717,0.6314888413299485,1
12616.0,216,1,457.7,5.37989735354046,0.6931471805599453,6.128396401603126,0.6720962953050397,-0.7741883749649034,-0.10524407048747533,3
12617.0,61,1,355.53,4.127134385045092,0.6931471805599453,5.876418387786464,-0.2525080857850369,-0.7741883749649034,-0.3218454897956798,3
12619.0,183,2,871.84,5.214935757608986,1.0986122886681098,6.771752262982928,0.550346037558324,-0.006076131156111717,0.4477874840691428,1
12621.0,6,5,3424.84,1.9459101490553132,1.791759469228055,8.139101976100571,-1.8623652857933086,1.3070204226603186,1.6231673676785106,0
12623.0,130,1,305.1,4.875197323201151,0.6931471805599453,5.723911845951367,0.2996013613683453,-0.7741883749649034,-0.45294079019479694,3
12625.0,6,1,967.2,1.9459101490553132,0.6931471805599453,6.875438677505594,-1.8623652857933086,-0.7741883749649034,0.5369167862983802,2
12626.0,184,2,2440.39,5.220355825078324,1.0986122886681098,7.800322828216824,0.5543463299152838,-0.006076131156111717,1.331951308181214,1
12627.0,184,3,2441.14,5.220355825078324,1.3862943611198906,7.800629983084675,0.5543463299152838,0.5389081788515271,1.3322153398692018,1
12628.0,183,3,786.46,5.214935757608986,1.3862943611198906,6.668812575758953,0.550346037558324,0.5389081788515271,0.359300071940882,1
12633.0,1,2,434.43,0.6931471805599453,1.0986122886681098,6.0763340485857364,-2.7869696668833854,-0.006076131156111717,-0.14999710026687646,2
12635.0,32,2,1689.18,3.4965075614664802,1.0986122886681098,7.432590311121191,-0.7179435580787399,-0.006076131156111717,1.0158468039737687,1
12637.0,93,4,3630.15,4.543294782270004,1.6094379124341003,8.197304681494689,0.05463998307310084,0.9616308508248114,1.6731986716204326,1
12638.0,183,1,671.69,5.214935757608986,0.6931471805599453,6.511284599453549,0.550346037558324,-0.7741883749649034,0.2238883241789286,3
12643.0,40,5,3094.14,3.713572066704308,1.791759469228055,8.037588418344447,-0.5577386369809405,1.3070204226603186,1.5359058627719742,0
12644.0,306,1,477.91,5.726847747587197,0.6931471805599453,6.171512688316606,0.9281637736899004,-0.7741883749649034,-0.0681811190180892,3
12645.0,183,2,893.92,5.214935757608986,1.0986122886681098,6.796734328804876,0.550346037558324,-0.006076131156111717,0.46926217875509246,1
12646.0,213,1,615.28,5.365976015021851,0.6931471805599453,6.423701405713574,0.6618216217166248,-0.7741883749649034,0.148601422023144,3
12647.0,32,7,2260.07,3.4965075614664802,2.0794415416798357,7.723593431551048,-0.7179435580787399,1.8520047326679574,1.2659943781747662,0
12648.0,126,1,318.05,4.844187086458591,0.6931471805599453,5.765347830314356,0.2767141899944595,-0.7741883749649034,-0.4173222340854283,3
12649.0,36,1,375.0,3.6109179126442243,0.6931471805599453,5.929589143389895,-0.6335027543502829,-0.7741883749649034,-0.276139672232675,3
12650.0,182,1,314.44,5.209486152841421,0.6931471805599453,5.753968489569372,0.5463239451354044,-0.7741883749649034,-0.42710396590727123,3
12651.0,101,1,114.0,4.624972813284271,0.6931471805599453,4.74493212836325,0.11492262808559309,-0.7741883749649034,-1.2944761015169062,3
12652.0,10,1,919.98,2.3978952727983707,0.6931471805599453,6.82543832049292,-1.528776701112921,-0.7741883749649034,0.49393625743866004,2
12654.0,303,1,171.23,5.717027701406222,0.6931471805599453,5.148830792847655,0.9209160676594919,-0.7741883749649034,-0.9472830164580479,3
12659.0,61,1,91.68,4.127134385045092,0.6931471805599453,4.529152699564175,-0.2525080857850369,-0.7741883749649034,-1.4799610564439647,3
12662.0,90,5,1618.21,4.51085950651685,1.791759469228055,7.389693654963404,0.030701058617782478,1.3070204226603186,0.9789726479050839,1
12664.0,1,4,2294.8,0.6931471805599453,1.6094379124341003,7.738836645631396,-2.7869696668833854,0.9616308508248114,1.2790975126689705,2
12667.0,1,1,620.13,0.6931471805599453,0.6931471805599453,6.431540399799522,-2.7869696668833854,-0.7741883749649034,0.1553398561398619,2
12669.0,4,2,1607.73,1.6094379124341003,1.0986122886681098,7.383200326820626,-2.1106993377399443,-0.006076131156111717,0.9733909542070659,2
12670.0,61,2,1273.54,4.127134385045092,1.0986122886681098,7.150340608180483,-0.2525080857850369,-0.006076131156111717,0.773223706306372,1
12673.0,243,1,389.62,5.497168225293202,0.6931471805599453,5.967735220408745,0.7586483123454756,-0.7741883749649034,-0.24334913508154565,3
12674.0,93,2,993.8,4.543294782270004,1.0986122886681098,6.902541711929249,0.05463998307310084,-0.006076131156111717,0.5602146750101877,1
12676.0,125,3,800.15,4.836281906951478,1.3862943611198906,6.686048195453889,0.2708797553971797,0.5389081788515271,0.374115887146473,1
12678.0,219,2,2073.52,5.393627546352362,1.0986122886681098,7.63748508060377,0.6822298933968988,-0.006076131156111717,1.1919752574310014,1
12679.0,1,2,906.38,0.6931471805599453,1.0986122886681098,6.8105613259907045,-2.7869696668833854,-0.006076131156111717,0.4811479269196137,2
12680.0,32,2,361.83,3.4965075614664802,1.0986122886681098,5.893934405009768,-0.7179435580787399,-0.006076131156111717,-0.306788643629907,1
12681.0,34,7,5368.29,3.5553480614894135,2.0794415416798357,8.588450962746705,-0.6745162015277419,1.8520047326679574,2.0094297514397885,0
12682.0,3,16,7288.08,1.3862943611198906,2.833213344056216,8.89413261676443,-2.275390911761259,3.279948441917203,2.272195058276812,0
12683.0,6,10,4300.7,1.9459101490553132,2.3978952727983707,8.366765572389102,-1.8623652857933086,2.4552828078148976,1.8188680057380888,0
12684.0,67,3,916.26,4.219507705176107,1.3862943611198906,6.8213909653291385,-0.18433175982646136,0.5389081788515271,0.4904571329720413,1
12685.0,30,3,2019.54,3.4339872044851463,1.3862943611198906,7.6111200814024995,-0.7640868409071632,0.5389081788515271,1.1693117870727903,1
12686.0,639,1,89.14,6.461468176353717,0.6931471805599453,4.501364017262502,1.4703519481149387,-0.7741883749649034,-1.503848331115582,3
12689.0,247,1,511.03,5.5134287461649825,0.6931471805599453,6.238383217072961,0.7706494244592157,-0.7741883749649034,-0.010698915634046124,3
12691.0,1,2,479.5,0.6931471805599453,1.0986122886681098,6.174827228410347,-2.7869696668833854,-0.006076131156111717,-0.06533192563893751,2
12693.0,6,2,454.01,1.9459101490553132,1.0986122886681098,6.120319396731415,-1.8623652857933086,-0.006076131156111717,-0.1121870997322603,2
12694.0,95,1,439.5,4.564348191467836,0.6931471805599453,6.0879104453762345,0.07017849663930051,-0.7741883749649034,-0.1400459781934989,3
12695.0,245,2,248.2,5.5053315359323625,1.0986122886681098,5.518255786913298,0.7646732611753665,-0.006076131156111717,-0.6297236515335988,3
12697.0,30,1,223.68,3.4339872044851463,0.6931471805599453,5.414677167664232,-0.7640868409071632,-0.7741883749649034,-0.7187602924671034,3
12700.0,128,4,4939.99,4.859812404361672,1.6094379124341003,8.505320994961897,0.2882464892022382,0.9616308508248114,1.93797086208472,1
12701.0,37,1,337.08,3.6375861597263857,0.6931471805599453,5.823282553867746,-0.6138201977068869,-0.7741883749649034,-0.3675212885234748,3
12704.0,244,3,1120.85,5.501258210544727,1.3862943611198906,7.022734387305786,0.7616669346844612,0.5389081788515271,0.6635328323473211,1
12705.0,129,2,2319.67,4.867534450455582,1.0986122886681098,7.749611216071102,0.2939457617932729,-0.006076131156111717,1.2883593812515783,1
12708.0,61,4,792.87,4.127134385045092,1.6094379124341003,6.6769197198825525,-0.2525080857850369,0.9616308508248114,0.3662690090203901,1
12709.0,1,6,4051.34,0.6931471805599453,1.9459101490553132,8.307049771029048,-2.7869696668833854,1.5990431447121,1.7675360377866083,0
12710.0,246,2,430.06,5.5093883366279774,1.0986122886681098,6.066247291551668,0.7676673915820786,-0.006076131156111717,-0.15866772139251928,3
12712.0,10,8,2680.03,2.3978952727983707,2.1972245773362196,7.893956328027885,-1.528776701112921,2.0751326664691105,1.4124390802954379,0
12713.0,90,1,848.55,4.51085950651685,0.6931471805599453,6.744706797531768,0.030701058617782478,-0.7741883749649034,0.4245390819016637,1
